UW_DISP,ABS_HEADING
4.472013685054747,0.6361859111666668
5.520289488782644,0.4390120728666666
2.7427392827807395,1.0124797549999998
4.074801013881415,0.46329827966666653
7.378583858741814,0.42397159756
-1.8720289525327123,1.6408805426599324
1.5896085406849627,1.2708383339999998
-3.176993824893208,2.0778956370370367
1.9286407592475105,1.0373474597993333
-1.4329960781754931,1.90464799
0.1644824445197068,1.7442080896666667
-3.006313715632417,1.911275007333333
4.237524730742265,0.7793729191666668
4.9568313026349955,0.4917389311666668
-1.650605129633096,2.3227524
0.018217928084782776,1.6317040873333335
-1.2098879316779765,1.9195738333333336
-0.42957741834646923,1.1176269100000003
3.943973695999826,0.5031495007333333
5.582065505408813,0.3418234581333334
-0.3588994382395459,1.646006222861667
3.9964258646070583,0.943254138333333
1.707078666322145,1.3874528533333328
2.4345284867520283,1.285964679619048
2.273740573569808,1.2255449089595236
3.287569913686676,0.9073432723333333
0.5806993968232047,1.4050041999999998
0.12642517163068226,1.3770388566666665
1.2793111102324444,1.3015877833333331
1.5640249061107863,1.0277909270476193
-2.704627858361806,2.0186784899999997
-0.10926214449167909,1.4458594784761905
0.05318611134253997,1.6520414933333336
5.671248817106209,0.6372170019523811
0.8964534972267911,1.4052453552380952
6.216461770018187,0.5442160539452382
3.1971858099779644,0.9160462536666665
3.1855207607836085,1.0462315024285713
3.102573051894248,0.9735799493095236
2.2480065567982193,0.5305001124285715
3.404419955292165,0.9861684045714282
1.4978687567536455,0.9556586708309522
3.2638463351795908,0.9721950232804233
3.6488628512786123,0.9516507358666665
3.1583860213462547,0.916338918433333
3.179167830247943,0.7567104388333332
3.52783658517781,0.6914930716666664
1.7782383028702438,0.8053829994047622
-1.7996426974234732,1.9635825250000005
-0.870266353532537,1.5101924695476194
0.29098236793501575,1.459260493333333
-3.2039650324638114,2.740693269047619
-1.4931004006484072,2.0143228364598365
0.5120027156302247,1.4177489404761905
-1.4372301633014648,2.1468776714285713
-0.06511173888937255,1.4454638065724212
-1.8155383036565773,2.2492595571428566
1.6750648861727226,1.2151114093809525
3.359398104221542,0.7586099273285711
-1.931158390244929,2.191783899230952
2.3063928225750785,1.1927127065738095
0.8886605138860912,1.5032266958666665
-3.0589959740038046,2.1113497645238093
1.4367322760085197,1.1657288205238092
1.3105503544361081,1.0043489914785717
-0.2877011646094439,1.5235736330476195
0.4946278770261218,1.5976563060476192
0.020699472041070983,1.4446160463333337
1.253607073603591,1.292198463809524
-0.08269294733086127,1.4340103476190478
1.719316352902141,0.4942104291666666
-1.5220556044603775,1.996940745447619
2.493008765756991,1.0757229442857146
2.062071152317766,0.9486639769761908
1.569315821743257,1.0623307955238095
-1.905879600920094,1.8219052668571434
2.8972711903052377,0.8925316608261907
0.5601931629275695,1.323425988095238
-1.7858761184796066,1.7748356199142854
1.383765418453303,0.5931732993095238
-1.361247767095231,2.1857208201058205
-1.0455976630646115,1.7529747802619047
-0.8547977301039602,1.6572728458761907
1.7084357477958627,1.1538568011904764
-2.6802931065501228,2.077526044761905
0.9172100247102485,1.2981954638333333
1.9609956613586867,1.2257760170571428
0.8434499367086977,1.5183753438142857
-0.7920284662145095,1.6792920011904764
1.9853526946464837,1.0305316882000002
1.4364488253367473,0.7133241878333335
0.7663907672438811,1.1593198136666667
1.2006586737035296,0.81010868
0.7217530845837206,1.0359164093333333
0.8125562133720792,1.326563444833333
3.0192850354650567,0.7009232163333331
-0.01101186573139672,1.6203207200000003
0.3326973529290933,0.9241079632333334
0.9012504314659522,0.9268166460000002
1.440664414130907,0.7525129736666666
1.1975197385628984,1.6434029073333332
1.9152544575705694,1.2260147935999999
1.698582779905851,1.3016620950000002
0.2108403427706562,1.588542946666667
0.21923439715162618,1.25154556
1.9631817658340922,1.004487176666667
3.326500609076034,0.6932543445000001
2.658101337773032,0.5556558014720001
3.525454046732916,0.8078466943333333
1.6845757558458239,1.0546342998333338
-0.10336666499958938,1.2394682276666662
1.741343029203759,0.9532905559999998
1.817903857384339,1.1674787
1.7252430853730425,1.1434080206666666
1.6119656193378749,0.9468802317999997
4.027233363414392,0.6648902901333333
-0.943349424828031,2.1784646833333334
-0.3961084796321939,1.9003478
-0.6166352251352333,2.1397002733333332
1.723801212610675,1.4231859899999997
-2.8632695777874932,1.9226450966666673
1.6439302406397989,1.1405286216666664
4.2558380833733835,0.4418103062
4.104646036831013,0.5079473312333334
3.6608186898155726,0.8433827983333332
1.5035213658774156,0.8165239324333329
3.473784700968804,0.3709634620999999
1.3288240967369553,1.4561797733333335
0.6746011087771491,0.8297694900000002
2.913943251676925,0.6122509046333332
0.9641304559365654,1.0875759159999998
5.669491110835381,0.40273782566666666
2.7782121359209104,0.9636142776
3.7608397862833636,0.49163088659999993
0.813105277144244,1.4422894638333332
3.3104213451237627,0.7481658371666664
2.9825445038392893,0.36283590983333325
2.379874136865357,0.30172999822
0.5301187517898732,1.224399647666667
1.7865150997728483,0.7644030072000001
1.0198327192188978,0.6499390199999999
3.0567566146684815,0.3683785995
1.744891386977081,1.0710880556666664
